Duration(ms);Popularity;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time Signature;Track_Name_Artist_Name;Artists;id
195253;46;0.717;0.742;2;-3.359;1;0.0688;0.0353;0;0.102;0.564;96.069;4;2U - KANGDANIEL;KANGDANIEL;00S4PrcWUb3f3dQ9PuC0uy
191242;3;0.809;0.911;6;-4.41;0;0.0617;0.00795;0.000179;0.181;0.64;122.035;4;WANNABE - ITZY;ITZY;6tCssnvTUREcperDOUTqvA
225697;0;0.761;0.761;5;-5.721;0;0.0897;0.246;0;0.103;0.483;121.972;4;Trivia 承 : Love - BTS;BTS;6aHCXTCkPiB4zgXKpB7BHS
226083;0;0.379;0.505;10;-4.979;1;0.0302;0.209;0;0.117;0.458;152.764;4;Maze in the Mirror - TOMORROW X TOGETHER;TOMORROW X TOGETHER;2tYA2hPbaJqshY73q15wJz
205345;47;0.544;0.994;11;-2.15;1;0.158;0.0267;0;0.0571;0.528;145.964;4;What - Dreamcatcher;Dreamcatcher;4BdpM8bR0nifsaqSz3qphQ
224760;58;0.613;0.667;5;-5.363;0;0.0394;0.0627;0;0.169;0.486;89.946;4;Deja Vu - Dreamcatcher;Dreamcatcher;7uvW1F97LfVbOF6bzHs3nO
243733;59;0.724;0.631;1;-5.403;1;0.0517;0.0873;0;0.0752;0.548;129.019;4;Stay Gold - BTS;BTS;0UwQTbq7ZtBJ7v530mpaxP
181113;0;0.547;0.845;6;-5.293;1;0.0866;0.00652;0.0000024;0.0604;0.67;175.816;4;P.O.P (Piece Of Peace) Pt. 1 - j-hope;j-hope;2xYpEh4RtRcHOK5XOG7XQz
256839;0;0.678;0.97;6;-2.155;0;0.0989;0.000267;0;0.0548;0.783;122.017;4;Ma City - BTS;BTS;4U5CuHBciWGmCoR3Edgjj0
243552;0;0.572;0.937;10;-2.569;0;0.278;0.0858;0.0000161;0.342;0.77;90.021;4;Whalien 52 - BTS;BTS;7vGRGaTHRlF1kAd5yOo6ZS
186706;52;0.818;0.633;7;-3.145;1;0.0611;0.00539;0.00174;0.0446;0.814;111.517;4;MAKE ME GO - TWICE;TWICE;6caS9LrdquWAfGeAmjqt1t
199653;68;0.739;0.841;5;-4.162;1;0.06;0.0312;0;0.173;0.562;106.99;4;MORE & MORE - TWICE;TWICE;3omvXShuRPM3zbDpWYqf5g
194413;54;0.747;0.858;2;-3.379;1;0.123;0.0682;0;0.38;0.779;127.978;4;Spit it out - Solar;Solar;5F6RrFgt1yvRhNCdAEumM6
197000;0;0.76;0.682;1;-6.441;1;0.0371;0.0616;0;0.118;0.372;120.008;4;People - Agust D;Agust D;0SJ7vFES0Lj6pnumh3DhCe
192106;0;0.658;0.776;6;-7.088;0;0.0493;0.012;0.0000021;0.272;0.336;114.044;4;Burn It - Agust D,MAX;Agust D,MAX;0x25VdiFOIBl1epNer9L3w
196529;0;0.627;0.662;7;-8.121;1;0.203;0.00236;0;0.157;0.207;90.008;4;Strange - Agust D,RM;Agust D,RM;4KjASaPtCvRJ4YArYpz6je
182171;0;0.739;0.725;1;-5.741;1;0.084;0.149;0;0.0793;0.136;118.994;4;What do you think? - Agust D;Agust D;3i8GllbdGuwIXaVrlIoE0r
163015;0;0.689;0.729;7;-5.801;1;0.225;0.273;0;0.059;0.773;97.057;4;Moonlight - Agust D;Agust D;5uHrWZqndnheP1qtYr6xGC
225668;2;0.65;0.827;8;-4.014;1;0.0599;0.0229;0;0.121;0.223;144.995;4;Daechwita - Agust D;Agust D;0H4ugk6rhnXmTl47ayy9O5
217374;0;0.382;0.85;6;-4.736;1;0.423;0.0255;0;0.0912;0.414;185.924;3;Eternally - TOMORROW X TOGETHER;TOMORROW X TOGETHER;7HjcrlnxZ7mSZ8zfJC5fPc
205519;0;0.684;0.793;6;-3.156;0;0.102;0.0505;0;0.137;0.437;104.951;4;PUMA - TOMORROW X TOGETHER;TOMORROW X TOGETHER;4XdzvdvfaAozcWM2svBri5
267099;0;0.544;0.796;1;-5.754;1;0.0604;0.313;0.00673;0.42;0.473;105.145;4;Fairy of Shampoo - TOMORROW X TOGETHER;TOMORROW X TOGETHER;5IFCL8jUbhv1nP3cPuda7n
201445;1;0.59;0.818;9;-2.988;0;0.0771;0.0584;0;0.205;0.664;139.925;4;Can't You See Me? - TOMORROW X TOGETHER;TOMORROW X TOGETHER;2qI0Uchpdc2RkzuhbRnnZ8
209563;0;0.632;0.961;1;-2.392;0;0.0688;0.0705;0;0.26;0.714;126.001;4;Drama - TOMORROW X TOGETHER;TOMORROW X TOGETHER;1vH3GM0b9BqBCZ0ACVa7XA
167573;74;0.676;0.869;1;-1.573;1;0.0423;0.115;0;0.132;0.594;120.029;4;eight(Prod.&Feat. SUGA of BTS) - IU,SUGA;IU,SUGA;0pYacDCZuRhcrwGUA5nTBe
185760;42;0.719;0.652;2;-4.222;0;0.0409;0.0322;0.00000465;0.27;0.823;112.005;4;TOUCHIN' - KANGDANIEL;KANGDANIEL;4N5jdijK8DSBbBd4A30DUe
195866;71;0.794;0.762;4;-3.525;0;0.0392;0.0358;0.00000141;0.191;0.482;109.97;4;Oh my god - (G)I-DLE;(G)I-DLE;2DmRXiyn03tOqKgEJXlaiJ
208853;51;0.618;0.929;0;-2.25;0;0.113;0.0793;0;0.291;0.254;149.97;4;Eclipse - Moon Byul;Moon Byul;07H4GUtSu2IWIgrpC99zJf
172146;58;0.724;0.925;9;-1.393;1;0.0615;0.0202;0;0.202;0.33;100.028;4;RED MOON - KARD;KARD;7huWBxXBSizb0tftJRbJed
195667;58;0.652;0.959;6;-0.266;1;0.0617;0.123;0;0.311;0.779;112.04;4;As You Wish - WJSN;WJSN;42zMiF3EFBg5CsYbgKdhj1
190029;45;0.732;0.922;7;-1.656;1;0.0557;0.0649;0;0.155;0.594;99.007;4;I'll be yours - Girl's Day;Girl's Day;4dOOKtG5p4HXhWOBNAAMwS
237540;0;0.661;0.84;0;-4.805;1;0.116;0.00485;0;0.287;0.524;91.457;4;Respect - BTS;BTS;37TSJmYKLxXmx8OehFpqMN
208589;1;0.703;0.646;6;-6.658;1;0.0596;0.0104;0;0.191;0.64;141.87;4;Moon - BTS;BTS;1xfXXujIlLZAx5wpu46Nyk
199338;1;0.55;0.747;1;-5.211;1;0.0407;0.0668;0;0.0536;0.648;79.98;4;Friends - BTS;BTS;7w05lsU2VLSeiT8Nukrv5M
233265;1;0.589;0.696;11;-7.981;1;0.0725;0.017;0;0.0808;0.332;134.953;4;Inner Child - BTS;BTS;4BKOjYosPhw334moS3wlbO
225012;1;0.72;0.824;10;-5.086;0;0.128;0.0394;0;0.0509;0.333;165.998;4;UGH! - BTS;BTS;1aKuG1GG76xPLUkjBbQo3W
234457;1;0.674;0.64;0;-5.139;0;0.0339;0.151;0;0.0925;0.664;99.908;4;My Time - BTS;BTS;4vTgx6h4seHvkuFh84JXYP
180220;1;0.781;0.762;10;-5.188;0;0.0626;0.0222;0;0.121;0.86;110.042;4;Filter - BTS;BTS;0ono6UCNVZ1XqOm6j78Blu
246380;3;0.583;0.817;9;-5.146;0;0.0987;0.118;0;0.338;0.438;105.936;4;ON - BTS;BTS;2QyuXBcV1LJ2rq01KhreMF
259821;0;0.385;0.798;9;-6.439;0;0.483;0.115;0;0.181;0.141;149.756;4;Interlude : Shadow - BTS;BTS;2Nib4r0saYQf2pUV4RFDhl
210560;80;0.664;0.666;8;-2.203;1;0.0446;0.193;0;0.0854;0.405;139.987;4;Psycho - Red Velvet;Red Velvet;3CYH422oy1cZNoo0GTG1TK
192280;0;0.692;0.881;11;-2.563;0;0.0461;0.0457;0.00000426;0.146;0.433;103.055;4;DUN DUN - EVERGLOW;EVERGLOW;3CyCjgTHFzqucmECajq8QA
198260;2;0.719;0.758;2;-5.167;0;0.0851;0.137;0;0.129;0.49;147.023;4;Black Swan - BTS;BTS;24NuEDgyRIljwSyY0lsr7b
210652;57;0.692;0.9;0;-2.188;1;0.051;0.532;0;0.235;0.915;96.989;4;Rooftop - N.Flying;N.Flying;2LwH6T39A5IODRgPv9XitR
176294;0;0.551;0.783;0;-3.492;1;0.126;0.107;0;0.443;0.363;179.925;4;STUCK IN MY HEAD - TWICE;TWICE;3wYfq59muPBPUtkYXwvYYE
190372;0;0.829;0.559;11;-5.757;0;0.0666;0.0111;0.00000224;0.0561;0.532;94.991;4;CHERRY - ITZY;ITZY;3Ef2Sr4U0oehtcozO23yUN
201600;43;0.754;0.91;10;-3.415;0;0.0735;0.024;0.00000253;0.302;0.695;119.972;4;What You Waiting For - TWICE;TWICE;25RWkl9jIFBN1ynlthsnsh
174106;0;0.762;0.792;2;-5.265;1;0.102;0.0149;0.00000253;0.312;0.385;120.013;4;New Rules - TOMORROW X TOGETHER;TOMORROW X TOGETHER;6DAPX3IK33jiOHUzIWbYn6
187573;0;0.843;0.794;8;-3.013;1;0.147;0.0668;0.000223;0.104;0.319;160.001;4;Cat & Dog - TOMORROW X TOGETHER;TOMORROW X TOGETHER;5cadLqAgl7Y9zX3lRWdsPK
195306;72;0.782;0.731;3;-4.581;0;0.143;0.0376;0.0000315;0.0956;0.824;138.032;4;HIP - MAMAMOO;MAMAMOO;24nK8tW7Pt3Inh2utttuoG
210960;0;0.737;0.726;4;-5.168;0;0.0347;0.0237;0;0.124;0.182;109.991;4;LION - (G)I-DLE;(G)I-DLE;4TArUx34wOehwpnbXlKBQY
242133;0;0.453;0.774;5;-3.832;0;0.447;0.164;0;0.231;0.715;206.312;4;Good Luck - MAMAMOO;MAMAMOO;0yB1yBOhM518Qz6dqSdNtU
193426;0;0.821;0.586;3;-5.327;1;0.0471;0.172;0;0.0845;0.791;137.012;4;Poppin' Star - TOMORROW X TOGETHER;TOMORROW X TOGETHER;3lsZoIoCmuFfU07hkRMlnP
230040;0;0.732;0.856;0;-4.894;1;0.0744;0.21;0;0.0956;0.654;109.022;4;Can't We Just Leave The Monster Alive? - TOMORROW X TOGETHER;TOMORROW X TOGETHER;1cTghWvaY20Vm2jkBZecZN
232480;0;0.792;0.73;7;-4.804;1;0.081;0.0201;0;0.366;0.436;104.008;4;Angel Or Devil - TOMORROW X TOGETHER;TOMORROW X TOGETHER;7pxea3fReuhapHvxXJn95P
211866;0;0.639;0.756;1;-4.42;1;0.0608;0.0055;0;0.13;0.532;128.937;4;9 and Three Quarters (Run Away) - TOMORROW X TOGETHER;TOMORROW X TOGETHER;2MsNSKQNQNRklkKFxxvIav
219625;52;0.678;0.808;5;-3.973;0;0.0599;0.0569;0;0.288;0.765;125.938;4;Fake & True - TWICE;TWICE;2sKWWJ5ee3EnKBztzxPpMH
212362;50;0.695;0.921;3;-2.699;1;0.0848;0.0733;0;0.0789;0.642;119.971;4;D.D.D - THE BOYZ;THE BOYZ;4knqZHNHlEBBEmfETcpTyr
193160;54;0.76;0.887;9;-1.993;1;0.0409;0.037;0;0.138;0.24;130.018;4;Dumb Litty - KARD;KARD;00emjlCv9azBN0fzuuyLqy
229906;54;0.772;0.859;11;-3.273;0;0.0679;0.186;0;0.309;0.845;131.976;4;LIT - ONEUS;ONEUS;5UX7u7znDeHnDa3iynEhcm
215997;0;0.648;0.859;10;-2.384;1;0.0472;0.114;0;0.448;0.541;115.436;4;Décalcomanie - MAMAMOO;MAMAMOO;472McvAuBRHKhKUA0jrBUK
235497;1;0.826;0.817;2;-4.081;1;0.0921;0.00502;0.0000109;0.294;0.168;97.053;4;Chicken Noodle Soup (feat. Becky G) - j-hope,Becky G;j-hope,Becky G;6wyr4ReB05D9sJB1Rsmcqo
191228;0;0.72;0.836;2;-2.306;0;0.1;0.11;0.00000274;0.0575;0.623;114.961;4;LOVE FOOLISH - TWICE;TWICE;5L002vJ4NC0lRM8RtncBBp
193995;0;0.756;0.897;0;-3.998;0;0.078;0.0895;0.0000168;0.14;0.619;128.038;4;TRICK IT - TWICE;TWICE;0lOndCh09maK7vpvRgyy6u
186970;0;0.727;0.956;11;-3.636;0;0.0725;0.046;0.00128;0.338;0.851;119.999;4;GET LOUD - TWICE;TWICE;06rOypJlNqSmHXT3FymVp6
206868;0;0.709;0.959;1;-1.339;1;0.0603;0.0296;0.00188;0.107;0.644;128.983;4;Feel Special - TWICE;TWICE;0u7aRGM7YmvtsmG5NSrNsO
174880;0;0.699;0.806;11;-4.818;0;0.0494;0.00133;0;0.0579;0.615;110.014;4;LALALAY 날라리 - SUNMI;SUNMI;6sWd8ZAH5bWWyjwb7ZV2Zb
203493;0;0.615;0.904;9;-3.955;0;0.221;0.0881;0;0.117;0.692;130.047;4;HIT - SEVENTEEN;SEVENTEEN;0xHgclG2TeqIzB8N3Wb5rP
163508;58;0.76;0.842;6;-5.558;1;0.131;0.0677;0.000123;0.313;0.882;102.987;4;Bomb Bomb - KARD;KARD;2U6RSyXFnDVNYoD9iUgi09
210577;1;0.475;0.897;5;-2.383;0;0.0736;0.0184;0;0.296;0.642;78.918;4;I Need U - BTS;BTS;7dlNGfd6Fq8xcFb4K6Glws
186799;56;0.769;0.807;5;-3.453;0;0.0494;0.275;0;0.199;0.673;125.999;4;Hush - miss A;miss A;0K2UTvyyBPSmr0IccCWNZm
175836;63;0.583;0.916;1;-1.396;1;0.149;0.0683;0;0.0489;0.732;167.933;4;Shoot Me - DAY6;DAY6;3cl6BsTDeeGRbgug5TXrvg
221813;0;0.53;0.829;3;-2.526;0;0.0445;0.0741;0;0.0993;0.423;101.85;4;Gotta Go - CHUNG HA;CHUNG HA;0xq4ZTcmwBfkPGo4RRKmMe
193253;56;0.752;0.804;11;-3.512;0;0.0656;0.022;0.0000176;0.0865;0.795;146.943;4;ME - CLC;CLC;7w3mCZJZbfXzNebD5vktMI
216873;67;0.725;0.706;5;-4.766;1;0.121;0.193;0;0.109;0.667;120.042;4;All Night (BTS World Original Soundtrack) [Pt. 3] - BTS,Juice WRLD;BTS,Juice WRLD;70sKIAQgaVN2zWEEyOpyMZ
203506;50;0.709;0.911;7;-2.611;1;0.0593;0.0572;0.00000473;0.0732;0.779;106.972;4;Me & You - EXID;EXID;0dSE54vYYvRNWzVTxE2xTL
205019;60;0.804;0.498;8;-7.387;0;0.0571;0.339;0.000236;0.18;0.704;105.008;4;A Brand New Day (BTS World Original Soundtrack) [Pt. 2] - BTS,Zara Larsson;BTS,Zara Larsson;5XkyZyKMdFungjDb9cUKc3
202629;0;0.789;0.825;2;-2.621;1;0.0437;0.0441;0.0000931;0.335;0.672;109.995;4;Touchdown - TWICE;TWICE;73VfCfo6yiozAzMPcCgWY7
177827;31;0.754;0.563;1;-6.768;0;0.0671;0.006;0;0.0151;0.775;119.953;4;HOT - TWICE;TWICE;4Nm6GlPmroSx8LWfQfpd7N
187255;36;0.825;0.81;1;-3.547;0;0.0509;0.0697;0;0.157;0.944;119.995;4;TURN IT UP - TWICE;TWICE;3ZrSWkhDVFBVwMbToNrVFl
196687;0;0.612;0.772;0;-2.565;1;0.331;0.228;0;0.144;0.64;207.944;4;Signal - TWICE;TWICE;2C7ypcfp9B4bCwlQZEVpvu
202010;55;0.599;0.943;0;-1.457;1;0.0894;0.177;0.000026;0.141;0.84;174.059;4;Candy Pop - TWICE;TWICE;39GvWlUAF4Y3qzboUyvBkg
217650;59;0.868;0.728;6;-3.338;0;0.11;0.0439;0;0.0975;0.616;112.006;4;Breakthrough - TWICE;TWICE;5COO2JgOmHIJ2jsXFwflz8
189049;72;0.839;0.902;1;-3.612;0;0.0536;0.0868;0.00257;0.272;0.639;114.953;4;Peek-A-Boo - Red Velvet;Red Velvet;42tFTth2jcF7iSo0RBjfJF
261574;0;0.311;0.887;1;-2.578;0;0.277;0.00941;0;0.281;0.627;175.483;3;Tomorrow - BTS;BTS;1n99s09TM651WSXOMxyoHF
239469;1;0.504;0.712;9;-4.705;1;0.379;0.175;0;0.377;0.307;189.577;4;Just One Day - BTS;BTS;4ZSLc2F15wKVPjyLt169tt
187457;63;0.735;0.74;0;-3.837;0;0.0519;0.0967;0;0.101;0.541;141.948;4;Dream Glow (BTS World Original Soundtrack) - Pt. 1 - BTS,Charli XCX;BTS,Charli XCX;4c1WgUnHXq2LEncGHKgj1I
196946;0;0.773;0.849;0;-2.283;1;0.114;0.13;0;0.279;0.928;150.001;4;Picky Picky - Weki Meki;Weki Meki;2RwHcRK2KfIAUGNq4Nlfv5
197800;42;0.715;0.862;10;-2.718;0;0.0444;0.0113;0;0.108;0.668;137.93;4;BDZ - TWICE;TWICE;4tMqTWDGI8qiYaAUT4qy4p
89769;0;0.909;0.644;9;-5.32;1;0.203;0.0376;0.0111;0.401;0.228;94.982;4;Base Line - j-hope;j-hope;464jQiBOieEQBuo48qnPJl
197913;0;0.801;0.65;0;-7.855;1;0.0576;0.649;0;0.109;0.237;119.993;4;Airplane - j-hope;j-hope;6gALSAMuXm5du6TuKGj6o7
204930;0;0.706;0.896;1;-4.456;1;0.16;0.0138;0;0.595;0.767;117.038;4;Hope World - j-hope;j-hope;3xngVLz4NYEshyX3aRRXgf
213885;2;0.699;0.866;5;-2.138;0;0.0446;0.0132;0;0.648;0.795;132.023;4;FANCY - TWICE;TWICE;60zxdAqWtdDu0vYsbXViA7
249215;1;0.502;0.91;7;-2.769;1;0.107;0.04;0;0.319;0.588;176.084;4;Dionysus - BTS;BTS;6JdS5rJvJaRA7B1tcm7kxZ
234177;2;0.633;0.799;7;-4.625;0;0.0429;0.0142;0;0.194;0.535;142.991;4;HOME - BTS;BTS;7lthOBXNue2IvedLRfkod8
226321;1;0.638;0.703;7;-7.874;1;0.444;0.0104;0;0.132;0.261;105.766;4;Make It Right - BTS;BTS;6KUE0HSSudAp9AOycaF6SH
171023;0;0.469;0.87;9;-4.475;0;0.342;0.0278;0;0.313;0.652;86.622;4;Intro : Persona - BTS;BTS;2isSdmQfVv32j2haL6hk9x
229773;7;0.645;0.862;11;-4.757;0;0.0965;0.0923;0;0.192;0.798;119.991;4;Boy With Luv (feat. Halsey) - BTS,Halsey;BTS,Halsey;5KawlOMHjWeUjQtnuRs22c
224225;2;0.58;0.858;8;-5.212;1;0.114;0.125;0;0.0502;0.475;174.039;3;Mikrokosmos - BTS;BTS;5hnbE5BF2e8BCk9OMR1UVC
206819;55;0.507;0.869;2;-2.245;0;0.0594;0.18;0;0.474;0.507;170.043;4;PIRI - Dreamcatcher;Dreamcatcher;6vHyPhg8fgclBiY8QN68wp
228682;0;0.719;0.828;6;-5.559;1;0.0613;0.0343;0;0.0747;0.634;139.927;4;Bon Bon Chocolat - EVERGLOW;EVERGLOW;06Pvy98db25O7wlfFFFIRM
195855;64;0.704;0.787;0;-3.114;1;0.082;0.114;0;0.228;0.707;96.929;4;gogobebe - MAMAMOO;MAMAMOO;6E7jAJN2e3znSHyPCdQqx8
185520;0;0.758;0.848;0;-3.601;1;0.0572;0.00611;0;0.143;0.42;111.015;4;Blue Orangeade - TOMORROW X TOGETHER;TOMORROW X TOGETHER;7C31PdvTuSvEFqn2sKISsX
209678;0;0.642;0.677;8;-4.771;0;0.0343;0.00389;0;0.0854;0.258;117.039;4;Noir 누아르 - SUNMI;SUNMI;4yJ6CHGtEjUnMsZ4IMqReH
230706;0;0.622;0.8;5;-5.819;1;0.0425;0.0505;0;0.0619;0.58;110.977;4;CROWN - TOMORROW X TOGETHER;TOMORROW X TOGETHER;32h6yQGn4oAhZ0HRsTMX26
208967;59;0.64;0.757;7;-5.532;1;0.0689;0.0261;0;0.127;0.413;104.943;4;WANT - TAEMIN;TAEMIN;0aLG42zaidNkblhiQgJknP
207585;53;0.731;0.817;9;-3.906;0;0.121;0.0254;0;0.147;0.657;127.952;4;Valkyrie - ONEUS;ONEUS;0oNFVyzwK6TFdFHSsD1dmC
183580;58;0.64;0.932;11;-4.138;0;0.123;0.0416;0;0.101;0.2;159.92;4;Getting Closer - SEVENTEEN;SEVENTEEN;1w7Xbv3It3oI7dz4OrKazn
205820;64;0.709;0.718;6;-3.315;0;0.0312;0.059;0;0.167;0.24;104.971;4;HANN (Alone) - (G)I-DLE;(G)I-DLE;7gr57cYekMWriyJYbT7oZ4
191994;0;0.729;0.926;7;-2.129;1;0.108;0.0796;0.00000914;0.152;0.743;110.05;4;Not That Type - gugudan;gugudan;0dHWWPN5XGWotUnM57QQZK
211425;48;0.539;0.914;5;-3.062;0;0.266;0.00532;0;0.321;0.424;154.004;4;Fly high - Dreamcatcher;Dreamcatcher;0n5szv4EhrxeTAz2zYQJ0S
196505;2;0.614;0.823;1;-3.48;1;0.062;0.0269;0;0.0783;0.539;139.948;4;Save Me - BTS;BTS;54s6sdPuMjVtdB5d5KFzTC
211236;61;0.58;0.773;9;-3.302;0;0.05;0.656;0;0.112;0.506;124.148;4;Starry Night - MAMAMOO;MAMAMOO;5MaDeMdqsPsZTxNWdEZPVH
230063;0;0.664;0.688;11;-6.466;0;0.0543;0.153;0.0000914;0.173;0.65;106.022;4;134340 - BTS;BTS;38td8VabuKlQt72Q2VnhbO
267150;0;0.394;0.799;6;-3.54;1;0.0914;0.0107;0;0.144;0.297;104.999;4;Autumn Leaves - BTS;BTS;0c2E2zcsp8EoWmfw8YQphH
211223;1;0.519;0.828;5;-5.523;1;0.365;0.214;0;0.0571;0.929;139.413;4;Paradise - BTS;BTS;01dmH2IPkrLNWIMPNXlreE
245140;0;0.738;0.868;1;-3.363;1;0.0703;0.000907;0.000215;0.275;0.378;111.992;4;Danger - BTS;BTS;6WHWoIG6ZlGuXd2Ai61sGv
223514;45;0.678;0.809;8;-4.162;1;0.0598;0.0383;0;0.243;0.561;119.979;4;데리러 가 Good Evening - SHINee;SHINee;3dTFof43vcpQKx6Z3iTsOj
244089;56;0.733;0.859;11;-3.773;0;0.0434;0.0871;0;0.121;0.396;102.025;4;No Air - THE BOYZ;THE BOYZ;0mve4vxmwumqI6gnw7euma
228759;0;0.748;0.961;8;-6.518;0;0.0875;0.00512;0;0.175;0.856;116.037;4;Daydream (백일몽) - j-hope;j-hope;4YAgH8s0JFfwikTNwe0aIk
196178;0;0.756;0.776;9;-3.371;1;0.0482;0.0288;0;0.17;0.58;124.007;4;Crush - Weki Meki;Weki Meki;4fxyRM3Xd0w47grKzxVMth
195015;53;0.637;0.827;11;-2.669;0;0.0718;0.0794;0;0.237;0.518;96.997;4;YOU AND I - Dreamcatcher;Dreamcatcher;1sS61BTtpJxiw8VARNrD7n
207040;58;0.463;0.883;7;-3.245;1;0.224;0.212;0;0.213;0.439;99.021;4;Get It - PRISTIN V;PRISTIN V;6sOBI67H8F3S1cNS6CM5p7
196018;66;0.616;0.833;3;-3.314;0;0.067;0.315;0;0.175;0.595;97.898;4;Egotistic - MAMAMOO;MAMAMOO;5Z4aqpT39KpY8gbHoJWdou
225220;0;0.723;0.906;1;-4.778;0;0.279;0.0907;0;0.0771;0.398;125.019;4;Trivia 起 : Just Dance - BTS;BTS;0usLRFLmYXYahKNgXxsuJc
241790;0;0.506;0.828;0;-4.429;1;0.0618;0.000426;0;0.0544;0.475;84.927;4;Lost - BTS;BTS;3g50Ix1IrljYD6vx4RiaCo
251279;1;0.569;0.793;1;-3.749;1;0.0405;0.189;0;0.111;0.45;108.048;4;Answer : Love Myself - BTS;BTS;4eVkn18rN4GguUWOsR6Use
180809;0;0.709;0.861;0;-2.905;1;0.0941;0.106;0.0000473;0.112;0.779;118.089;4;Dance The Night Away - TWICE;TWICE;5ilOXZ0vqTX69rjRubPivH
174743;52;0.456;0.957;5;-1.093;0;0.402;0.112;0;0.101;0.535;196.067;4;GOOD NIGHT - Dreamcatcher;Dreamcatcher;4aDLGyls7Qzv2xMISvDZV4
233184;0;0.649;0.875;9;-2.88;1;0.0696;0.00128;0;0.0486;0.557;166.927;4;Silver Spoon - BTS;BTS;2VgPA0WnwvE2nbltxa3BHz
210478;0;0.621;0.873;11;-2.888;0;0.103;0.0194;0;0.488;0.401;169.91;4;Hobgoblin - CLC;CLC;2JTjDYA0vfx8sp5XMTbeqU
276707;1;0.347;0.578;8;-7.525;1;0.0626;0.445;0;0.231;0.226;86.73;5;Serendipity (Full Length Edition) - BTS;BTS;5cQB9fbuQCz4muQUFkv3rR
212298;0;0.537;0.73;5;-5.099;0;0.246;0.000189;0.0000116;0.0822;0.459;186.039;4;MAMA - BTS;BTS;5NpVXSnSj78nx4ZMj7Mfsv
233261;0;0.652;0.867;9;-3.293;1;0.0696;0.00118;0;0.0499;0.525;166.982;4;뱁새 Silver Spoon - BTS;BTS;43Rgr4lId3bxD6gT6QIi3r
215091;0;0.721;0.875;6;-1.166;1;0.0783;0.241;0.000105;0.381;0.692;141.994;4;OOH-AHH하게 Like OOH-AHH - TWICE;TWICE;41r0BLWVIdo7CaKowcUDgM
190821;61;0.728;0.801;6;-4.428;0;0.0439;0.04;0;0.0415;0.656;123.953;4;View - SHINee;SHINee;46E1ic6n099e76t5J1TbHn
221529;1;0.636;0.876;9;-4.652;1;0.0617;0.0487;0;0.0728;0.759;149.932;4;Love Maze - BTS;BTS;645YBsxhFPSOKxGep3uHLv
189355;45;0.714;0.886;0;-3.076;1;0.0461;0.058;0;0.112;0.752;125.046;4;Energetic - Wanna One;Wanna One;3CEs5Jnov3YkmYn0Vezrcr
237685;0;0.702;0.913;11;-2.977;1;0.0374;0.0514;0.00000372;0.166;0.735;137.981;4;YES or YES - TWICE;TWICE;1S6zXoXhfalX2ETKo337Md
208238;0;0.572;0.91;8;-1.578;1;0.064;0.0846;0;0.266;0.602;169.975;4;What is Love? - TWICE;TWICE;5m95gCTAiHshTaajznt5fA
207824;0;0.717;0.911;4;-1.077;0;0.0344;0.395;0.000457;0.137;0.444;132.011;4;LIKEY - TWICE;TWICE;4g7hiqTP5eXt75XU5WSMMA
212990;0;0.708;0.852;2;-4.398;1;0.0851;0.0525;0.00016;0.399;0.396;129.946;4;TT - TWICE;TWICE;4ACeAntCpOxVeIcivmqG4S
208862;0;0.548;0.885;6;-1.48;1;0.125;0.139;0;0.0716;0.509;172.946;4;CHEER UP - TWICE;TWICE;6jIpuClSFwyBoGTwwpkKU5
186895;55;0.563;0.945;8;-0.387;1;0.0635;0.0949;0;0.216;0.865;164.077;4;Heart Shaker - TWICE;TWICE;6gxF4ibm6S95UUC6vyIiln
211949;65;0.697;0.713;8;-5.273;0;0.115;0.0153;0;0.0857;0.667;99.964;4;MOVE - TAEMIN;TAEMIN;1cgBWgoL6520lR2QZDzdGN
226183;56;0.746;0.738;9;-3.67;1;0.207;0.0705;0;0.043;0.63;94.808;4;Lo Siento - SUPER JUNIOR,Leslie Grace,Play-N-Skillz;SUPER JUNIOR,Leslie Grace,Play-N-Skillz;2VVqxQhALecXvaArlZSVXr
197251;0;0.605;0.894;9;-3.885;0;0.0385;0.0119;0;0.0887;0.545;122.051;4;Siren - SUNMI;SUNMI;1gsb4CFzUMERAkfzAKwrZu
180000;68;0.722;0.833;6;-3.915;1;0.094;0.0556;0;0.195;0.53;93.941;4;Gashina - SUNMI;SUNMI;0jFHMDRXxKaREor3hBEEST
259982;56;0.939;0.519;0;-5.911;1;0.12;0.0715;0;0.0658;0.826;135.054;4;iffy (Prod. GroovyRoom) - Sik-K,pH-1,Jay Park,GroovyRoom;Sik-K,pH-1,Jay Park,GroovyRoom;4q9JLlC3HIhN4CDC6KlpYK
199196;0;0.613;0.875;5;-3.679;0;0.239;0.103;0;0.115;0.658;129.937;4;CALL CALL CALL! - SEVENTEEN;SEVENTEEN;28teoB4Tqk3Oh3YrLnM4uh
187749;56;0.589;0.79;6;-4.033;0;0.131;0.108;0;0.164;0.56;146.336;4;CHANGE UP - SEVENTEEN;SEVENTEEN;6j6wUN8whCYTwxCg9R240U
217737;49;0.726;0.758;8;-3.324;1;0.178;0.0491;0;0.077;0.61;88.999;4;RUMOR - KARD;KARD;22iz04Hw1tz0NBpiyoEMT1
